"date","q1","q2","q3","id.miller","hh.maize.q6","hh.maize.q6a","hh.maize.q6b","hh.maize.q6c","hh.maize.q6d","hh.maize.q6e","hh.maize.other_q6e","hh.maize.q6f","hh.maize.q6g","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10.a","hh.maize.q10.b","hh.maize.q10.c","hh.maize.q10.d","hh.maize.q10.e","hh.maize.q10.f","hh.maize.q10.g","hh.maize.q10.h","hh.maize.q10.96","hh.maize.other_q10","hh.maize.q11","hh.maize.q11b","hh.maize.q12","hh.maize.q13","hh.maize.q14.1","hh.maize.q14.2","hh.maize.q14.3","hh.maize.q15","hh.maize.q15b","hh.maize.q16a","hh.maize.q16b","hh.maize.q16c","hh.maize.q17a","hh.maize.q17b","hh.maize.q18a","hh.maize.q18b","hh.maize.q18c","hh.maize.q19a","hh.maize.q19b","hh.maize.q19c","hh.maize.q20","hh.maize.q21","hh.maize.q22.a","hh.maize.q22.b","hh.maize.q22.c","hh.maize.q22.96","hh.maize.q23","hh.maize.q23a","hh.maize.q24","hh.maize.q24b","hh.maize.q25.a","hh.maize.q25.b","hh.maize.q25.c","hh.maize.q25.d","hh.maize.q25.e","hh.maize.q25.f","hh.maize.q25.g","hh.maize.q25.h","hh.maize.q25.i","hh.maize.q25.j","hh.maize.q25.k","hh.maize.q25.96","hh.maize.other_q25","hh.maize.q26","hh.maize.q27","hh.maize.q28","hh.maize.other_q28","hh.maize.q29","hh.maize.q30","hh.maize.q31","hh.maize.q32","hh.maize.other_q32","hh.maize.q33","hh.maize.other_q33","hh.maize.q36","hh.maize.q37","hh.maize.q38","hh.maize.q39","hh.maize.q40","vilID","parID","subID","distID"
"7/11/2019","Yes","Yes","n/a","M103","d",0,999,0.1,13,1,"n/a","n/a",32,"Male","a","f",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",35,"No","1/1/2004","No",TRUE,TRUE,TRUE,"55","65","30","25","10",50,50,"180","170","100","1300","1200","1000","1100","300",TRUE,TRUE,TRUE,FALSE,"Yes","100","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",1,1,"a","n/a","Yes","Yes","b","a","n/a","96","Bricks and mortar",5,4,5,5,5,1,3,3,2
"7/14/2019","No","n/a","Yes","M104","d",0.2,2,0.1,5,2,"n/a","No",28,"Male","a","d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",90,"Yes","1/1/1998","No",TRUE,TRUE,TRUE,"55","70","20","18","15",85,15,"180","170","100","2200","2000","1500","1000","580",TRUE,TRUE,FALSE,FALSE,"Yes","20","Yes","1000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",2,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",3,4,5,5,5,1,1,3,2
"7/14/2019","No","n/a","Yes","M105","d",0.1,0.1,0.1,15,2,"n/a","No",41,"Male","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",65,"No","1/1/2010","No",TRUE,TRUE,TRUE,"65","70","30","35","10",100,0,"180","200","180","n/a","n/a","n/a","n/a","999",TRUE,FALSE,FALSE,FALSE,"No","n/a","No","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"a","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,5,5,5,1,2,3,2
"7/14/2019","No","n/a","Yes","M106","c",0.5,0.1,0.1,12,4,"n/a","Yes",24,"Female","a","f",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a",80,"No","1/1/2018","No",TRUE,TRUE,TRUE,"60","80","13","12","10",100,0,"150","150","100","n/a","n/a","n/a","n/a","100",TRUE,FALSE,FALSE,FALSE,"No","n/a","No","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,2,"a","n/a","Yes","Yes","b","a","n/a","a","n/a",3,3,5,5,3,2,2,3,2
"7/27/2019","Yes","Yes","n/a","M107","a",3,1,3,2,1,"n/a","n/a",47,"Male","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",80,"Yes","1/1/2009","No",TRUE,TRUE,TRUE,"55","65","30","25","15",100,0,"150","150","100","n/a","n/a","n/a","n/a","300",TRUE,TRUE,FALSE,FALSE,"No","n/a","No","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","Yes","Yes","b","c","n/a","b","n/a",4,4,5,5,5,1,1,4,2
"7/11/2019","Yes","Yes","n/a","M108","b",4,0,1,4,1,"n/a","n/a",48,"Male","a","f",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",85,"No","1/1/2012","No",TRUE,TRUE,FALSE,"55","65","20","10","15",100,0,"200","200","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"a","n/a","Yes","Yes","b","96","Bricks and mortar with plaster","a","n/a",5,5,5,5,5,1,5,5,2
"7/11/2019","Yes","Yes","n/a","M109","b",3.5,0,0.2,3,1,"n/a","n/a",64,"Male","a","b",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",79,"Yes","1/1/2013","No",TRUE,FALSE,TRUE,"55","n/a","20","15","9",100,0,"250","n/a","200","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,"No","n/a","Yes","100",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a",3,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",5,4,5,4,5,1,4,1,2
"7/11/2019","No","n/a","Yes","M110","a",2,0,1,3,2,"n/a","No",30,"Male","a","f",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",100,"Yes","1/1/2001","No",TRUE,TRUE,TRUE,"55","62","20","18","13",15,85,"180","180","100","2000","1800","1400","1050","600",TRUE,TRUE,TRUE,FALSE,"Yes","1","Yes","1000",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a",1,1,"a","n/a","Yes","No","b","96","Bricks and Mortar","a","n/a",3,4,4,5,3,2,2,5,2
"7/12/2019","No","n/a","Yes","M111","b",1.5,0.5,1,3,2,"n/a","Yes",36,"Male","a","f",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",60,"Yes","1/1/2009","No",TRUE,TRUE,TRUE,"55","68","30","18","40",0,100,"n/a","n/a","n/a","1900","1800","1500","1300","400",TRUE,FALSE,TRUE,FALSE,"Yes","5","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","Yes","Yes","b","a","n/a","a","n/a",5,5,4,5,5,1,2,5,2
"7/12/2019","Yes","Yes","n/a","M112","a",4,0,0.2,4,1,"n/a","n/a",35,"Male","a","d",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",100,"No","1/1/2017","No",FALSE,TRUE,FALSE,"n/a","60","n/a","30","n/a",100,0,"n/a","150","n/a","n/a","n/a","n/a","n/a","500",TRUE,TRUE,FALSE,FALSE,"Yes","6000","Yes","4000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",5,5,5,5,5,1,4,5,2
"7/14/2019","No","n/a","Yes","M113","a",8,0.1,3,3,96,"He is responsible for running the machine that mills maize","No",30,"Male","a","a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"Coffee",75,"No","1/1/2009","No",TRUE,TRUE,TRUE,"60","70","15","10","10",90,10,"180","180","100","2300","2000","1000","900","300",TRUE,TRUE,TRUE,FALSE,"Yes","2","Yes","1000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",3,1,"b","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,3,5,4,1,3,5,2
"7/11/2019","Yes","Yes","n/a","M114","a",2.5,0,1,2,1,"n/a","n/a",35,"Male","a","d",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",30,"Yes","1/1/2017","No",FALSE,TRUE,FALSE,"n/a","65","999","60","999",100,0,"n/a","200","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,"Yes","1000","Yes","30000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",2,1,"b","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,4,4,5,1,1,5,2
"7/18/2019","Yes","No","Yes","M115","a",2.5,0.1,3,1,1,"n/a","n/a",65,"Male","a","b",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",40,"Yes","1/1/2018","No",TRUE,TRUE,TRUE,"60","80","30","15","10",100,0,"120","120","100","n/a","n/a","n/a","n/a","200",TRUE,FALSE,FALSE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","Yes","b","c","n/a","c","n/a",5,4,5,4,4,1,1,6,2
"7/18/2019","Yes","Yes","n/a","M116","b",1.6,0.2,0.2,2,1,"n/a","n/a",29,"Male","a","d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",60,"No","1/1/2014","No",FALSE,FALSE,TRUE,"n/a","n/a","n/a","n/a","45",100,0,"n/a","n/a","150","n/a","n/a","n/a","n/a","300",TRUE,FALSE,FALSE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","Yes","b","c","n/a","b","n/a",2,4,4,5,3,1,3,6,2
"7/20/2019","Yes","Yes","n/a","M117","b",3,0,3,3,1,"n/a","n/a",37,"Female","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",70,"Yes","1/1/2010","No",TRUE,TRUE,TRUE,"60","70","40","25","15",100,0,"150","150","100","n/a","n/a","n/a","n/a","400",TRUE,TRUE,FALSE,FALSE,"No","n/a","No","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","Yes","No","b","c","n/a","b","n/a",5,5,5,5,5,2,4,6,2
"7/20/2019","Yes","Yes","n/a","M118","b",0.5,0.5,0.5,5,1,"n/a","n/a",42,"Male","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",80,"Yes","1/1/1997","No",TRUE,TRUE,TRUE,"55","65","15","12","10",50,50,"170","150","100","2000","1700","1300","950","550",TRUE,TRUE,TRUE,FALSE,"Yes","1","Yes","1000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,2,"a","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,5,5,5,1,4,6,2
"7/18/2019","No","n/a","Yes","M119","a",2,0.1,0.1,3,2,"n/a","Yes",32,"Male","a","b",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",30,"Yes","1/1/2013","No",FALSE,TRUE,TRUE,"n/a","80","n/a","40","30",100,0,"n/a","150","100","n/a","n/a","n/a","n/a","300",TRUE,TRUE,TRUE,FALSE,"No","n/a","No","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","Yes","Yes","b","c","n/a","b","n/a",4,4,4,4,5,2,5,6,2
"7/20/2019","No","n/a","Yes","M120","b",0.2,0,0.3,5,2,"n/a","No",25,"Female","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a",60,"Yes","1/1/1995","No",TRUE,TRUE,TRUE,"70","80","30","20","35",100,0,"200","150","100","n/a","n/a","n/a","n/a","500",TRUE,TRUE,TRUE,FALSE,"No","n/a","Yes","2000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,1,"a","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,5,5,5,1,2,6,2
"7/20/2019","No","n/a","Yes","M121","b",0,0.2,0.3,3,2,"n/a","Yes",35,"Male","a","b",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",70,"Yes","1/1/2005","No",TRUE,TRUE,TRUE,"50","80","40","30","20",40,60,"200","200","100","2000","1600","1200","1000","450",TRUE,TRUE,TRUE,FALSE,"Yes","10","Yes","50",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,2,"a","n/a","Yes","Yes","b","a","n/a","a","n/a",5,4,5,5,5,1,6,6,2
"7/18/2019","No","n/a","Yes","M122","a",3,0.1,0.3,2,96,"Machine operator","No",19,"Male","e","c",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",60,"Yes","1/1/2017","No",FALSE,TRUE,TRUE,"n/a","70","n/a","20","15",100,0,"n/a","170","100","n/a","n/a","n/a","n/a","300",TRUE,TRUE,FALSE,FALSE,"No","n/a","Yes","30",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","Yes","b","c","n/a","b","n/a",4,4,4,4,5,3,5,6,2
"7/18/2019","No","n/a","Yes","M123","b",1,0.2,1.5,2,2,"n/a","Yes",22,"Male","e","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",70,"Yes","1/1/2015","No",FALSE,TRUE,FALSE,"n/a","60","n/a","35","n/a",100,0,"n/a","200","n/a","n/a","n/a","n/a","n/a","500",TRUE,TRUE,FALSE,FALSE,"Yes","5","No","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","Yes","b","a","n/a","a","n/a",5,5,4,1,5,1,5,6,2
"7/18/2019","Yes","Yes","n/a","M124","a",3.4,0.2,1,3,1,"n/a","n/a",46,"Male","a","b",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",40,"Yes","1/1/2008","No",FALSE,TRUE,TRUE,"n/a","90","n/a","30","30",100,0,"n/a","150","150","n/a","n/a","n/a","n/a","300",TRUE,TRUE,FALSE,FALSE,"Yes","3000","No","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","Yes","No","b","a","n/a","a","n/a",5,2,3,4,5,1,8,7,2
"7/18/2019","No","n/a","Yes","M125","b",6,0.1,0.2,2,2,"n/a","Yes",23,"Male","a","b",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",80,"Yes","1/1/2017","No",FALSE,TRUE,TRUE,"n/a","80","n/a","120","10",100,0,"n/a","180","180","n/a","n/a","n/a","n/a","300",TRUE,TRUE,TRUE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","No","b","c","n/a","b","n/a",4,4,5,5,4,1,6,7,2
"7/18/2019","Yes","Yes","n/a","M126","b",10,0,0.2,2,1,"n/a","n/a",45,"Male","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",65,"Yes","1/1/2018","No",FALSE,TRUE,TRUE,"n/a","70","n/a","120","75",100,0,"n/a","150","150","n/a","n/a","n/a","n/a","300",TRUE,TRUE,TRUE,FALSE,"Yes","5","No","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","No","b","96","Bricks ","b","n/a",4,2,3,4,5,2,6,7,2
"7/18/2019","Yes","Yes","n/a","M127","b",6,0.1,3,0,1,"n/a","n/a",40,"Male","a","d",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a",70,"Yes","1/1/2017","No",FALSE,TRUE,FALSE,"n/a","70","n/a","60","n/a",100,0,"n/a","200","n/a","n/a","n/a","n/a","n/a","300",TRUE,TRUE,TRUE,FALSE,"No","n/a","Yes","100",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","No","b","96","Open under ironsheet shade","b","n/a",4,5,3,4,4,3,4,7,2
"7/18/2019","No","n/a","Yes","M128","b",6,0,0.2,2,2,"n/a","No",35,"Female","a","c",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",80,"Yes","1/1/2016","Yes",TRUE,TRUE,TRUE,"50","65","30","30","15",80,20,"200","200","200","2500","2000","1000","800","500",TRUE,TRUE,TRUE,FALSE,"No","n/a","Yes","200",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",2,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",4,3,5,5,4,1,4,7,2
"7/18/2019","No","n/a","Yes","M129","b",6,0,999,2,5,"n/a","No",38,"Male","a","b",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",60,"No","1/1/2017","No",FALSE,TRUE,TRUE,"n/a","60","n/a","60","40",100,0,"n/a","200","150","n/a","n/a","n/a","n/a","200",TRUE,FALSE,TRUE,FALSE,"Yes","5","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",3,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",4,4,4,5,4,1,7,7,2
"7/18/2019","No","n/a","Yes","M130","b",6,0,0.5,2,2,"n/a","No",23,"Male","a","d",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",60,"Yes","1/1/2017","No",FALSE,TRUE,TRUE,"n/a","65","n/a","40","35",100,0,"n/a","200","150","n/a","n/a","n/a","n/a","400",TRUE,TRUE,TRUE,FALSE,"Yes","1","Yes","100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",1,1,"a","n/a","Yes","No","b","96","Bricks and mortar ","a","n/a",3,3,3,4,4,1,1,7,2
"7/18/2019","Yes","Yes","n/a","M131","b",14,0.1,4,4,1,"n/a","n/a",69,"Male","a","a",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",20,"Yes","1/1/2012","No",FALSE,TRUE,TRUE,"n/a","70","n/a","30","15",100,0,"n/a","150","150","n/a","n/a","n/a","n/a","300",TRUE,TRUE,FALSE,FALSE,"Yes","100","No","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","No","b","96","Not enclosed","a","n/a",4,3,5,4,5,1,2,7,2
"7/18/2019","Yes","Yes","n/a","M132","b",6,0,0.2,2,1,"n/a","n/a",45,"Male","a","b",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",60,"Yes","1/1/2011","No",FALSE,TRUE,TRUE,"n/a","80","n/a","20","25",100,0,"n/a","200","150","n/a","n/a","n/a","n/a","300",TRUE,TRUE,TRUE,FALSE,"Yes","5","Yes","200",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","No","b","b","n/a","b","n/a",5,3,4,5,4,1,7,7,2
"7/18/2019","No","n/a","Yes","M133","a",6,0,0.7,2,2,"n/a","Yes",20,"Male","e","c",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",50,"Yes","1/1/2017","No",TRUE,TRUE,TRUE,"65","75","40","40","40",95,5,"150","150","150","1500","1200","1000","800","350",TRUE,TRUE,TRUE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a",1,1,"c","n/a","Yes","No","b","c","n/a","b","n/a",3,5,4,5,5,1,9,7,2
"7/18/2019","No","n/a","Yes","M134","b",7,0,1,3,2,"n/a","Yes",23,"Male","e","e",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",40,"Yes","1/1/2018","No",FALSE,TRUE,TRUE,"n/a","70","n/a","50","25",100,0,"n/a","150","150","n/a","n/a","n/a","n/a","500",TRUE,TRUE,TRUE,FALSE,"Yes","10","No","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,1,"c","n/a","No","No","b","c","n/a","b","n/a",5,4,3,5,4,2,4,7,2
"7/18/2019","No","n/a","Yes","M135","b",20,0.2,0.5,2,2,"n/a","No",23,"Male","a","b",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",50,"Yes","1/1/2007","No",FALSE,TRUE,TRUE,"n/a","70","n/a","60","30",100,0,"n/a","170","170","n/a","n/a","n/a","n/a","300",TRUE,TRUE,FALSE,FALSE,"No","n/a","Yes","100",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","No","b","c","n/a","b","n/a",4,3,3,4,4,1,5,7,2
"7/18/2019","No","n/a","Yes","M136","b",15,0.2,0.1,5,2,"n/a","Yes",27,"Male","a","f",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Coffee",50,"Yes","1/1/2001","No",TRUE,TRUE,FALSE,"50","65","20","15","n/a",80,20,"200","200","n/a","2200","1800","1000","900","50",TRUE,TRUE,FALSE,FALSE,"Yes","2000","Yes","50",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",3,1,"a","n/a","Yes","No","b","a","n/a","a","n/a",4,3,5,4,4,1,3,7,2
"7/14/2019","No","n/a","Yes","M137","a",10,0.1,0.2,2,2,"n/a","Yes",21,"Male","e","e",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a",70,"Yes","1/1/2014","No",FALSE,TRUE,TRUE,"n/a","70","n/a","30","50",100,0,"n/a","200","150","n/a","n/a","n/a","n/a","300",TRUE,FALSE,FALSE,FALSE,"No","n/a","Yes","10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","Yes","Yes","b","c","n/a","b","n/a",3,1,2,5,4,1,3,1,3
"7/14/2019","No","n/a","Yes","M138","b",3,0.2,0.1,2,2,"n/a","No",19,"Male","a","b",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",40,"Yes","1/1/2017","No",FALSE,TRUE,TRUE,"n/a","70","n/a","60","30",100,0,"n/a","200","150","n/a","n/a","n/a","n/a","500",TRUE,TRUE,FALSE,FALSE,"No","n/a","No","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,1,"c","n/a","No","Yes","b","c","n/a","b","n/a",2,5,3,2,5,1,2,1,3
